name,commit,solver,CVE,NDeps,Status,Time
jsonwebtoken-ed25519-tn,597750b,vanilla,35.65,4.0,success,
jsonwebtoken-ed25519-tn,597750b,audit fix,35.65,4.0,success,
jsonwebtoken-ed25519-tn,597750b,audit fix force,0.0,6.0,success,
jsonwebtoken-ed25519-tn,597750b,maxnpm_cve_oldness,0.0,6.0,success,
jsonwebtoken-ed25519-tn,597750b,maxnpm_cve_oldness_pip_else_npm,35.65,4.0,success,
zmi-nerd,0cec356,vanilla,7.5,926.0,success,
zmi-nerd,0cec356,audit fix,7.5,926.0,success,
zmi-nerd,0cec356,audit fix force,16.6,960.0,success,
zmi-nerd,0cec356,maxnpm_cve_oldness,,,missing,
zmi-nerd,0cec356,maxnpm_cve_oldness_pip_else_npm,,,missing,
typescript-plugin-css-modules,3834d0d,vanilla,5.3,46.0,success,
typescript-plugin-css-modules,3834d0d,audit fix,5.3,46.0,success,
typescript-plugin-css-modules,3834d0d,audit fix force,5.3,46.0,success,
typescript-plugin-css-modules,3834d0d,maxnpm_cve_oldness,5.3,44.0,success,
typescript-plugin-css-modules,3834d0d,maxnpm_cve_oldness_pip_else_npm,5.3,44.0,success,
node-exif,7dbb55f,vanilla,2.0,2.0,success,
node-exif,7dbb55f,audit fix,2.0,2.0,success,
node-exif,7dbb55f,audit fix force,0.0,2.0,success,
node-exif,7dbb55f,maxnpm_cve_oldness,0.0,2.0,success,
node-exif,7dbb55f,maxnpm_cve_oldness_pip_else_npm,2.0,2.0,success,
oidc-client-js,5f61ac8,vanilla,23.15,1.0,success,
oidc-client-js,5f61ac8,audit fix,23.15,1.0,success,
oidc-client-js,5f61ac8,audit fix force,0.0,1.0,success,
oidc-client-js,5f61ac8,maxnpm_cve_oldness,0.0,1.0,success,
oidc-client-js,5f61ac8,maxnpm_cve_oldness_pip_else_npm,23.15,1.0,success,
akaya,1863a5f,vanilla,0.0,15.0,success,
akaya,1863a5f,audit fix,0.0,15.0,success,
akaya,1863a5f,audit fix force,0.0,15.0,success,
akaya,1863a5f,maxnpm_cve_oldness,0.0,15.0,success,
akaya,1863a5f,maxnpm_cve_oldness_pip_else_npm,0.0,15.0,success,
projen,06d1fd3,vanilla,0.0,64.0,success,
projen,06d1fd3,audit fix,0.0,64.0,success,
projen,06d1fd3,audit fix force,0.0,64.0,success,
projen,06d1fd3,maxnpm_cve_oldness,,,missing,
projen,06d1fd3,maxnpm_cve_oldness_pip_else_npm,,,missing,
noble,3de0a7c,vanilla,19.45,6.0,success,
noble,3de0a7c,audit fix,19.45,6.0,success,
noble,3de0a7c,audit fix force,0.0,3.0,success,
noble,3de0a7c,maxnpm_cve_oldness,0.0,3.0,success,
noble,3de0a7c,maxnpm_cve_oldness_pip_else_npm,19.45,6.0,success,
egg-logger,08f255e,vanilla,0.0,25.0,success,
egg-logger,08f255e,audit fix,0.0,25.0,success,
egg-logger,08f255e,audit fix force,0.0,25.0,success,
egg-logger,08f255e,maxnpm_cve_oldness,0.0,22.0,success,
egg-logger,08f255e,maxnpm_cve_oldness_pip_else_npm,0.0,22.0,success,
libamd,26b1815,vanilla,15.0,2.0,success,
libamd,26b1815,audit fix,15.0,2.0,success,
libamd,26b1815,audit fix force,15.0,2.0,success,
libamd,26b1815,maxnpm_cve_oldness,15.0,2.0,success,
libamd,26b1815,maxnpm_cve_oldness_pip_else_npm,15.0,2.0,success,
postcss-gradientfixer,559f638,vanilla,5.3,12.0,success,
postcss-gradientfixer,559f638,audit fix,5.3,12.0,success,
postcss-gradientfixer,559f638,audit fix force,0.0,4.0,success,
postcss-gradientfixer,559f638,maxnpm_cve_oldness,0.0,4.0,success,
postcss-gradientfixer,559f638,maxnpm_cve_oldness_pip_else_npm,5.3,5.0,success,
assert-timeout,0d3b630,vanilla,7.5,2.0,success,
assert-timeout,0d3b630,audit fix,7.5,2.0,success,
assert-timeout,0d3b630,audit fix force,0.0,2.0,success,
assert-timeout,0d3b630,maxnpm_cve_oldness,0.0,2.0,success,
assert-timeout,0d3b630,maxnpm_cve_oldness_pip_else_npm,7.5,2.0,success,
eggtended-js,1bfbe0d,vanilla,0.0,9.0,success,
eggtended-js,1bfbe0d,audit fix,0.0,9.0,success,
eggtended-js,1bfbe0d,audit fix force,0.0,9.0,success,
eggtended-js,1bfbe0d,maxnpm_cve_oldness,0.0,9.0,success,
eggtended-js,1bfbe0d,maxnpm_cve_oldness_pip_else_npm,0.0,9.0,success,
css-node-extract,1afc251,vanilla,5.3,12.0,success,
css-node-extract,1afc251,audit fix,5.3,12.0,success,
css-node-extract,1afc251,audit fix force,0.0,4.0,success,
css-node-extract,1afc251,maxnpm_cve_oldness,0.0,4.0,success,
css-node-extract,1afc251,maxnpm_cve_oldness_pip_else_npm,5.3,12.0,success,
botkit,0281ceb,vanilla,109.5,368.0,success,
botkit,0281ceb,audit fix,109.5,369.0,success,
botkit,0281ceb,audit fix force,76.2,464.0,success,
botkit,0281ceb,maxnpm_cve_oldness,,,missing,
botkit,0281ceb,maxnpm_cve_oldness_pip_else_npm,67.05000000000001,319.0,success,
es-dev-server-rollup,9a1bab8,vanilla,0.0,410.0,success,
es-dev-server-rollup,9a1bab8,audit fix,0.0,410.0,success,
es-dev-server-rollup,9a1bab8,audit fix force,0.0,410.0,success,
es-dev-server-rollup,9a1bab8,maxnpm_cve_oldness,,,missing,
es-dev-server-rollup,9a1bab8,maxnpm_cve_oldness_pip_else_npm,,,missing,
acady,067cd9a,vanilla,38.8,926.0,success,
acady,067cd9a,audit fix,38.8,926.0,success,
acady,067cd9a,audit fix force,68.5,791.0,success,
acady,067cd9a,maxnpm_cve_oldness,,,missing,
acady,067cd9a,maxnpm_cve_oldness_pip_else_npm,,,missing,
san-ssr,1522cdf,vanilla,0.0,76.0,success,
san-ssr,1522cdf,audit fix,0.0,76.0,success,
san-ssr,1522cdf,audit fix force,0.0,76.0,success,
san-ssr,1522cdf,maxnpm_cve_oldness,0.0,76.0,success,
san-ssr,1522cdf,maxnpm_cve_oldness_pip_else_npm,0.0,76.0,success,
orval,0826931,vanilla,63.2,482.0,success,
orval,0826931,audit fix,63.2,482.0,success,
orval,0826931,audit fix force,0.0,343.0,success,
orval,0826931,maxnpm_cve_oldness,,,missing,
orval,0826931,maxnpm_cve_oldness_pip_else_npm,,,missing,
lighthouse-ci,69c14fa,vanilla,114.59999999999998,350.0,success,
lighthouse-ci,69c14fa,audit fix,114.59999999999998,350.0,success,
lighthouse-ci,69c14fa,audit fix force,0.0,257.0,success,
lighthouse-ci,69c14fa,maxnpm_cve_oldness,0.0,231.0,success,
lighthouse-ci,69c14fa,maxnpm_cve_oldness_pip_else_npm,99.19999999999999,325.0,success,
babel,5b09114b8,vanilla,59.400000000000006,80.0,success,
babel,5b09114b8,audit fix,59.400000000000006,80.0,success,
babel,5b09114b8,audit fix force,7.5,83.0,success,
babel,5b09114b8,maxnpm_cve_oldness,0.0,78.0,success,
babel,5b09114b8,maxnpm_cve_oldness_pip_else_npm,51.900000000000006,73.0,success,
ggit,7759063,vanilla,67.30000000000001,23.0,success,
ggit,7759063,audit fix,67.30000000000001,23.0,success,
ggit,7759063,audit fix force,0.0,22.0,success,
ggit,7759063,maxnpm_cve_oldness,,,missing,
ggit,7759063,maxnpm_cve_oldness_pip_else_npm,,,missing,
bb-dic,256e9bb,vanilla,0.0,28.0,success,
bb-dic,256e9bb,audit fix,0.0,28.0,success,
bb-dic,256e9bb,audit fix force,0.0,28.0,success,
bb-dic,256e9bb,maxnpm_cve_oldness,0.0,28.0,success,
bb-dic,256e9bb,maxnpm_cve_oldness_pip_else_npm,0.0,28.0,success,
xmind-sdk-js,5ea51e0,vanilla,0.0,23.0,success,
xmind-sdk-js,5ea51e0,audit fix,0.0,23.0,success,
xmind-sdk-js,5ea51e0,audit fix force,0.0,23.0,success,
xmind-sdk-js,5ea51e0,maxnpm_cve_oldness,0.0,23.0,success,
xmind-sdk-js,5ea51e0,maxnpm_cve_oldness_pip_else_npm,0.0,23.0,success,
strong-soap,2e557dd,vanilla,96.05000000000001,64.0,success,
strong-soap,2e557dd,audit fix,96.05000000000001,64.0,success,
strong-soap,2e557dd,audit fix force,9.8,65.0,success,
strong-soap,2e557dd,maxnpm_cve_oldness,9.8,60.0,success,
strong-soap,2e557dd,maxnpm_cve_oldness_pip_else_npm,96.05000000000001,59.0,success,
bolt,0d53d1b,vanilla,,,missing,
bolt,0d53d1b,audit fix,,,missing,
bolt,0d53d1b,audit fix force,,,missing,
bolt,0d53d1b,maxnpm_cve_oldness,,,missing,
bolt,0d53d1b,maxnpm_cve_oldness_pip_else_npm,,,missing,
HAP-NodeJS,16829b4,vanilla,99.50000000000001,172.0,success,
HAP-NodeJS,16829b4,audit fix,99.50000000000001,172.0,success,
HAP-NodeJS,16829b4,audit fix force,115.65,192.0,success,
HAP-NodeJS,16829b4,maxnpm_cve_oldness,,,missing,
HAP-NodeJS,16829b4,maxnpm_cve_oldness_pip_else_npm,,,missing,
cli-table2,0f3cb7f,vanilla,155.55,378.0,success,
cli-table2,0f3cb7f,audit fix,155.55,378.0,success,
cli-table2,0f3cb7f,audit fix force,13.0,541.0,success,
cli-table2,0f3cb7f,maxnpm_cve_oldness,,,missing,
cli-table2,0f3cb7f,maxnpm_cve_oldness_pip_else_npm,,,missing,
derequire,1eb43a8,vanilla,0.0,18.0,success,
derequire,1eb43a8,audit fix,0.0,18.0,success,
derequire,1eb43a8,audit fix force,0.0,18.0,success,
derequire,1eb43a8,maxnpm_cve_oldness,0.0,12.0,success,
derequire,1eb43a8,maxnpm_cve_oldness_pip_else_npm,0.0,12.0,success,
node-svn-ultimate,5b23909,vanilla,0.0,21.0,success,
node-svn-ultimate,5b23909,audit fix,0.0,21.0,success,
node-svn-ultimate,5b23909,audit fix force,0.0,21.0,success,
node-svn-ultimate,5b23909,maxnpm_cve_oldness,0.0,10.0,success,
node-svn-ultimate,5b23909,maxnpm_cve_oldness_pip_else_npm,0.0,10.0,success,
hard-source-webpack-plugin,1aab5ae,vanilla,0.0,93.0,success,
hard-source-webpack-plugin,1aab5ae,audit fix,0.0,93.0,success,
hard-source-webpack-plugin,1aab5ae,audit fix force,0.0,93.0,success,
hard-source-webpack-plugin,1aab5ae,maxnpm_cve_oldness,,,missing,
hard-source-webpack-plugin,1aab5ae,maxnpm_cve_oldness_pip_else_npm,0.0,82.0,success,
key-lib,5111b78,vanilla,14.5,34.0,success,
key-lib,5111b78,audit fix,14.5,34.0,success,
key-lib,5111b78,audit fix force,0.0,38.0,success,
key-lib,5111b78,maxnpm_cve_oldness,0.0,33.0,success,
key-lib,5111b78,maxnpm_cve_oldness_pip_else_npm,14.5,25.0,success,
parallel-webpack,0a6836a,vanilla,73.00000000000001,270.0,success,
parallel-webpack,0a6836a,audit fix,73.00000000000001,270.0,success,
parallel-webpack,0a6836a,audit fix force,0.0,92.0,success,
parallel-webpack,0a6836a,maxnpm_cve_oldness,,,missing,
parallel-webpack,0a6836a,maxnpm_cve_oldness_pip_else_npm,,,missing,
webpack,f7d7d30e,vanilla,36.1,251.0,success,
webpack,f7d7d30e,audit fix,36.1,251.0,success,
webpack,f7d7d30e,audit fix force,13.2,254.0,success,
webpack,f7d7d30e,maxnpm_cve_oldness,,,missing,
webpack,f7d7d30e,maxnpm_cve_oldness_pip_else_npm,,,missing,
common-bin,02f8910,vanilla,10.399999999999999,111.0,success,
common-bin,02f8910,audit fix,10.399999999999999,111.0,success,
common-bin,02f8910,audit fix force,0.0,51.0,success,
common-bin,02f8910,maxnpm_cve_oldness,0.0,50.0,success,
common-bin,02f8910,maxnpm_cve_oldness_pip_else_npm,10.399999999999999,96.0,success,
hydrolysis,5a93ac9,vanilla,271.9,629.0,success,
hydrolysis,5a93ac9,audit fix,271.9,630.0,success,
hydrolysis,5a93ac9,audit fix force,143.0,684.0,success,
hydrolysis,5a93ac9,maxnpm_cve_oldness,,,missing,
hydrolysis,5a93ac9,maxnpm_cve_oldness_pip_else_npm,,,missing,
cans,0d7fe89,vanilla,32.3,581.0,success,
cans,0d7fe89,audit fix,32.3,578.0,success,
cans,0d7fe89,audit fix force,0.0,528.0,success,
cans,0d7fe89,maxnpm_cve_oldness,,,missing,
cans,0d7fe89,maxnpm_cve_oldness_pip_else_npm,,,missing,
appium,37b0064,vanilla,869.2500000000002,935.0,success,
appium,37b0064,audit fix,869.2500000000002,935.0,success,
appium,37b0064,audit fix force,869.2500000000002,935.0,success,
appium,37b0064,maxnpm_cve_oldness,,,missing,
appium,37b0064,maxnpm_cve_oldness_pip_else_npm,,,missing,
node-convict,2bdfa24,vanilla,80.10000000000001,6.0,success,
node-convict,2bdfa24,audit fix,80.10000000000001,6.0,success,
node-convict,2bdfa24,audit fix force,0.0,6.0,success,
node-convict,2bdfa24,maxnpm_cve_oldness,0.0,6.0,success,
node-convict,2bdfa24,maxnpm_cve_oldness_pip_else_npm,80.10000000000001,6.0,success,
PayPal-node-SDK,06b6ba4,vanilla,0.0,1.0,success,
PayPal-node-SDK,06b6ba4,audit fix,0.0,1.0,success,
PayPal-node-SDK,06b6ba4,audit fix force,0.0,1.0,success,
PayPal-node-SDK,06b6ba4,maxnpm_cve_oldness,0.0,1.0,success,
PayPal-node-SDK,06b6ba4,maxnpm_cve_oldness_pip_else_npm,0.0,1.0,success,
external-ip,47d6249,vanilla,5.6,12.0,success,
external-ip,47d6249,audit fix,5.6,12.0,success,
external-ip,47d6249,audit fix force,0.0,13.0,success,
external-ip,47d6249,maxnpm_cve_oldness,0.0,13.0,success,
external-ip,47d6249,maxnpm_cve_oldness_pip_else_npm,5.6,12.0,success,
paraswap-sdk,00d0219,vanilla,67.55,354.0,success,
paraswap-sdk,00d0219,audit fix,67.55,354.0,success,
paraswap-sdk,00d0219,audit fix force,5.3,408.0,success,
paraswap-sdk,00d0219,maxnpm_cve_oldness,,,missing,
paraswap-sdk,00d0219,maxnpm_cve_oldness_pip_else_npm,,,missing,
eslint-watch,6669791,vanilla,12.8,188.0,success,
eslint-watch,6669791,audit fix,12.8,188.0,success,
eslint-watch,6669791,audit fix force,0.0,50.0,success,
eslint-watch,6669791,maxnpm_cve_oldness,0.0,50.0,success,
eslint-watch,6669791,maxnpm_cve_oldness_pip_else_npm,12.8,136.0,success,
restful.js,eea59ff,vanilla,299.34999999999997,229.0,success,
restful.js,eea59ff,audit fix,299.34999999999997,229.0,success,
restful.js,eea59ff,audit fix force,83.2,240.0,success,
restful.js,eea59ff,maxnpm_cve_oldness,,,missing,
restful.js,eea59ff,maxnpm_cve_oldness_pip_else_npm,,,missing,
create-oss-app,fa218f9,vanilla,12.8,307.0,success,
create-oss-app,fa218f9,audit fix,12.8,307.0,success,
create-oss-app,fa218f9,audit fix force,0.0,112.0,success,
create-oss-app,fa218f9,maxnpm_cve_oldness,,,missing,
create-oss-app,fa218f9,maxnpm_cve_oldness_pip_else_npm,,,missing,
open-attestation,5a4e091,vanilla,44.8,887.0,success,
open-attestation,5a4e091,audit fix,44.8,887.0,success,
open-attestation,5a4e091,audit fix force,44.8,887.0,success,
open-attestation,5a4e091,maxnpm_cve_oldness,,,missing,
open-attestation,5a4e091,maxnpm_cve_oldness_pip_else_npm,,,missing,
base-api-client,14ec77c,vanilla,7.5,5.0,success,
base-api-client,14ec77c,audit fix,7.5,5.0,success,
base-api-client,14ec77c,audit fix force,0.0,5.0,success,
base-api-client,14ec77c,maxnpm_cve_oldness,0.0,5.0,success,
base-api-client,14ec77c,maxnpm_cve_oldness_pip_else_npm,7.5,5.0,success,
type-graphql,1b0ae90,vanilla,20.400000000000002,21.0,success,
type-graphql,1b0ae90,audit fix,20.400000000000002,21.0,success,
type-graphql,1b0ae90,audit fix force,0.0,22.0,success,
type-graphql,1b0ae90,maxnpm_cve_oldness,0.0,22.0,success,
type-graphql,1b0ae90,maxnpm_cve_oldness_pip_else_npm,20.400000000000002,21.0,success,
rabbi,0e66a3b,vanilla,52.55,360.0,success,
rabbi,0e66a3b,audit fix,52.55,360.0,success,
rabbi,0e66a3b,audit fix force,39.75,374.0,success,
rabbi,0e66a3b,maxnpm_cve_oldness,,,missing,
rabbi,0e66a3b,maxnpm_cve_oldness_pip_else_npm,,,missing,
write-file-webpack-plugin,59accf6,vanilla,0.0,12.0,success,
write-file-webpack-plugin,59accf6,audit fix,0.0,12.0,success,
write-file-webpack-plugin,59accf6,audit fix force,0.0,12.0,success,
write-file-webpack-plugin,59accf6,maxnpm_cve_oldness,0.0,10.0,success,
write-file-webpack-plugin,59accf6,maxnpm_cve_oldness_pip_else_npm,0.0,10.0,success,
lockit-signup,145b255,vanilla,33.400000000000006,23.0,success,
lockit-signup,145b255,audit fix,33.400000000000006,23.0,success,
lockit-signup,145b255,audit fix force,33.400000000000006,23.0,success,
lockit-signup,145b255,maxnpm_cve_oldness,33.400000000000006,22.0,success,
lockit-signup,145b255,maxnpm_cve_oldness_pip_else_npm,56.800000000000004,20.0,success,
adbkit,0adc637,vanilla,31.75,10.0,success,
adbkit,0adc637,audit fix,31.75,10.0,success,
adbkit,0adc637,audit fix force,0.0,10.0,success,
adbkit,0adc637,maxnpm_cve_oldness,0.0,10.0,success,
adbkit,0adc637,maxnpm_cve_oldness_pip_else_npm,31.75,10.0,success,
rollup-plugin-dev,565e89d,vanilla,28.4,111.0,success,
rollup-plugin-dev,565e89d,audit fix,28.4,111.0,success,
rollup-plugin-dev,565e89d,audit fix force,28.4,111.0,success,
rollup-plugin-dev,565e89d,maxnpm_cve_oldness,20.7,105.0,success,
rollup-plugin-dev,565e89d,maxnpm_cve_oldness_pip_else_npm,20.7,105.0,success,
ironium,14b7c9d,vanilla,140.80000000000004,14.0,success,
ironium,14b7c9d,audit fix,140.80000000000004,14.0,success,
ironium,14b7c9d,audit fix force,15.4,10.0,success,
ironium,14b7c9d,maxnpm_cve_oldness,140.8,14.0,success,
ironium,14b7c9d,maxnpm_cve_oldness_pip_else_npm,140.8,14.0,success,
arrest,158cdd1,vanilla,38.45,85.0,success,
arrest,158cdd1,audit fix,38.45,85.0,success,
arrest,158cdd1,audit fix force,0.0,111.0,success,
arrest,158cdd1,maxnpm_cve_oldness,0.0,108.0,success,
arrest,158cdd1,maxnpm_cve_oldness_pip_else_npm,38.45,81.0,success,
analytics.js-integration,5ef00d5,vanilla,5.45,27.0,success,
analytics.js-integration,5ef00d5,audit fix,5.45,27.0,success,
analytics.js-integration,5ef00d5,audit fix force,0.0,27.0,success,
analytics.js-integration,5ef00d5,maxnpm_cve_oldness,0.0,27.0,success,
analytics.js-integration,5ef00d5,maxnpm_cve_oldness_pip_else_npm,5.45,27.0,success,
eyeglass,36f32eb,vanilla,111.60000000000001,201.0,success,
eyeglass,36f32eb,audit fix,111.60000000000001,201.0,success,
eyeglass,36f32eb,audit fix force,7.5,296.0,success,
eyeglass,36f32eb,maxnpm_cve_oldness,7.5,238.0,success,
eyeglass,36f32eb,maxnpm_cve_oldness_pip_else_npm,,,missing,
arquero,39cf949,vanilla,0.0,35.0,success,
arquero,39cf949,audit fix,0.0,35.0,success,
arquero,39cf949,audit fix force,0.0,35.0,success,
arquero,39cf949,maxnpm_cve_oldness,0.0,35.0,success,
arquero,39cf949,maxnpm_cve_oldness_pip_else_npm,0.0,35.0,success,
rhea,b51e8fe,vanilla,0.0,2.0,success,
rhea,b51e8fe,audit fix,0.0,2.0,success,
rhea,b51e8fe,audit fix force,0.0,2.0,success,
rhea,b51e8fe,maxnpm_cve_oldness,0.0,2.0,success,
rhea,b51e8fe,maxnpm_cve_oldness_pip_else_npm,0.0,2.0,success,
mendel,7465e39,vanilla,0.0,1.0,success,
mendel,7465e39,audit fix,0.0,1.0,success,
mendel,7465e39,audit fix force,0.0,1.0,success,
mendel,7465e39,maxnpm_cve_oldness,0.0,1.0,success,
mendel,7465e39,maxnpm_cve_oldness_pip_else_npm,0.0,1.0,success,
talkback,0d84ba3,vanilla,0.0,9.0,success,
talkback,0d84ba3,audit fix,0.0,9.0,success,
talkback,0d84ba3,audit fix force,0.0,9.0,success,
talkback,0d84ba3,maxnpm_cve_oldness,0.0,9.0,success,
talkback,0d84ba3,maxnpm_cve_oldness_pip_else_npm,0.0,9.0,success,
ionic-cli,b62ba16,vanilla,388.74999999999994,645.0,success,
ionic-cli,b62ba16,audit fix,388.74999999999994,640.0,success,
ionic-cli,b62ba16,audit fix force,0.0,270.0,success,
ionic-cli,b62ba16,maxnpm_cve_oldness,,,missing,
ionic-cli,b62ba16,maxnpm_cve_oldness_pip_else_npm,,,missing,
tpa-style-webpack-plugin,13a9e7a,vanilla,5.3,359.0,success,
tpa-style-webpack-plugin,13a9e7a,audit fix,5.3,359.0,success,
tpa-style-webpack-plugin,13a9e7a,audit fix force,5.3,359.0,success,
tpa-style-webpack-plugin,13a9e7a,maxnpm_cve_oldness,,,missing,
tpa-style-webpack-plugin,13a9e7a,maxnpm_cve_oldness_pip_else_npm,,,missing,
schema-magic,88b29b3,vanilla,30.400000000000002,34.0,success,
schema-magic,88b29b3,audit fix,30.400000000000002,34.0,success,
schema-magic,88b29b3,audit fix force,15.0,34.0,success,
schema-magic,88b29b3,maxnpm_cve_oldness,15.0,36.0,success,
schema-magic,88b29b3,maxnpm_cve_oldness_pip_else_npm,30.400000000000002,34.0,success,
jsonp,6b60064,vanilla,0.0,2.0,success,
jsonp,6b60064,audit fix,0.0,2.0,success,
jsonp,6b60064,audit fix force,0.0,2.0,success,
jsonp,6b60064,maxnpm_cve_oldness,0.0,2.0,success,
jsonp,6b60064,maxnpm_cve_oldness_pip_else_npm,0.0,2.0,success,
ember-component-css,1d35f3d,vanilla,5.3,368.0,success,
ember-component-css,1d35f3d,audit fix,5.3,368.0,success,
ember-component-css,1d35f3d,audit fix force,0.0,360.0,success,
ember-component-css,1d35f3d,maxnpm_cve_oldness,,,missing,
ember-component-css,1d35f3d,maxnpm_cve_oldness_pip_else_npm,,,missing,
a11yjson,67282f9,vanilla,17.0,21.0,success,
a11yjson,67282f9,audit fix,17.0,21.0,success,
a11yjson,67282f9,audit fix force,0.0,21.0,success,
a11yjson,67282f9,maxnpm_cve_oldness,0.0,21.0,success,
a11yjson,67282f9,maxnpm_cve_oldness_pip_else_npm,,,missing,
list-selectors,15d06bc,vanilla,57.2,108.0,success,
list-selectors,15d06bc,audit fix,57.2,108.0,success,
list-selectors,15d06bc,audit fix force,7.5,81.0,success,
list-selectors,15d06bc,maxnpm_cve_oldness,,,missing,
list-selectors,15d06bc,maxnpm_cve_oldness_pip_else_npm,49.7,59.0,success,
validation,297e557,vanilla,0.0,10.0,success,
validation,297e557,audit fix,0.0,10.0,success,
validation,297e557,audit fix force,0.0,10.0,success,
validation,297e557,maxnpm_cve_oldness,0.0,10.0,success,
validation,297e557,maxnpm_cve_oldness_pip_else_npm,0.0,10.0,success,
smartcli,0897874,vanilla,49.7,156.0,success,
smartcli,0897874,audit fix,49.7,156.0,success,
smartcli,0897874,audit fix force,0.0,93.0,success,
smartcli,0897874,maxnpm_cve_oldness,0.0,92.0,success,
smartcli,0897874,maxnpm_cve_oldness_pip_else_npm,49.7,146.0,success,
bodiless-js,03d52f9,vanilla,83.89999999999999,337.0,success,
bodiless-js,03d52f9,audit fix,83.89999999999999,337.0,success,
bodiless-js,03d52f9,audit fix force,10.399999999999999,323.0,success,
bodiless-js,03d52f9,maxnpm_cve_oldness,10.399999999999999,273.0,success,
bodiless-js,03d52f9,maxnpm_cve_oldness_pip_else_npm,83.89999999999999,293.0,success,
request-sync,4f1acaf,vanilla,35.95,14.0,success,
request-sync,4f1acaf,audit fix,35.95,14.0,success,
request-sync,4f1acaf,audit fix force,12.55,21.0,success,
request-sync,4f1acaf,maxnpm_cve_oldness,12.55,19.0,success,
request-sync,4f1acaf,maxnpm_cve_oldness_pip_else_npm,35.95,12.0,success,
zlb-is-truthy,e768a98,vanilla,0.0,1.0,success,
zlb-is-truthy,e768a98,audit fix,0.0,1.0,success,
zlb-is-truthy,e768a98,audit fix force,0.0,1.0,success,
zlb-is-truthy,e768a98,maxnpm_cve_oldness,0.0,1.0,success,
zlb-is-truthy,e768a98,maxnpm_cve_oldness_pip_else_npm,0.0,1.0,success,
blint,1d48e0b,vanilla,9.8,7.0,success,
blint,1d48e0b,audit fix,9.8,7.0,success,
blint,1d48e0b,audit fix force,0.0,4.0,success,
blint,1d48e0b,maxnpm_cve_oldness,0.0,4.0,success,
blint,1d48e0b,maxnpm_cve_oldness_pip_else_npm,9.8,7.0,success,
then-request,3327a72,vanilla,23.4,16.0,success,
then-request,3327a72,audit fix,23.4,16.0,success,
then-request,3327a72,audit fix force,0.0,23.0,success,
then-request,3327a72,maxnpm_cve_oldness,0.0,17.0,success,
then-request,3327a72,maxnpm_cve_oldness_pip_else_npm,23.4,10.0,success,
parcel,0f2da65,vanilla,0.0,75.0,success,
parcel,0f2da65,audit fix,0.0,75.0,success,
parcel,0f2da65,audit fix force,0.0,75.0,success,
parcel,0f2da65,maxnpm_cve_oldness,,,missing,
parcel,0f2da65,maxnpm_cve_oldness_pip_else_npm,0.0,63.0,success,
loopback4-authentication,07363de,vanilla,4.8,73.0,success,
loopback4-authentication,07363de,audit fix,4.8,73.0,success,
loopback4-authentication,07363de,audit fix force,0.0,72.0,success,
loopback4-authentication,07363de,maxnpm_cve_oldness,0.0,72.0,success,
loopback4-authentication,07363de,maxnpm_cve_oldness_pip_else_npm,4.8,72.0,success,
javascript-sdk,1193155,vanilla,,,missing,
javascript-sdk,1193155,audit fix,,,missing,
javascript-sdk,1193155,audit fix force,,,missing,
javascript-sdk,1193155,maxnpm_cve_oldness,,,missing,
javascript-sdk,1193155,maxnpm_cve_oldness_pip_else_npm,17.25,11.0,success,
karmic,1d5d7a7,vanilla,0.0,1.0,success,
karmic,1d5d7a7,audit fix,0.0,1.0,success,
karmic,1d5d7a7,audit fix force,0.0,1.0,success,
karmic,1d5d7a7,maxnpm_cve_oldness,0.0,1.0,success,
karmic,1d5d7a7,maxnpm_cve_oldness_pip_else_npm,0.0,1.0,success,
cloud-base-cli,168338a,vanilla,12.8,379.0,success,
cloud-base-cli,168338a,audit fix,12.8,379.0,success,
cloud-base-cli,168338a,audit fix force,0.0,382.0,success,
cloud-base-cli,168338a,maxnpm_cve_oldness,,,missing,
cloud-base-cli,168338a,maxnpm_cve_oldness_pip_else_npm,,,missing,
npm-package-json-lint,634a192,vanilla,23.400000000000002,88.0,success,
npm-package-json-lint,634a192,audit fix,23.400000000000002,88.0,success,
npm-package-json-lint,634a192,audit fix force,10.6,91.0,success,
npm-package-json-lint,634a192,maxnpm_cve_oldness,5.3,88.0,success,
npm-package-json-lint,634a192,maxnpm_cve_oldness_pip_else_npm,18.1,80.0,success,
electron-squirrel-startup,9089db2,vanilla,0.0,2.0,success,
electron-squirrel-startup,9089db2,audit fix,0.0,2.0,success,
electron-squirrel-startup,9089db2,audit fix force,0.0,2.0,success,
electron-squirrel-startup,9089db2,maxnpm_cve_oldness,0.0,2.0,success,
electron-squirrel-startup,9089db2,maxnpm_cve_oldness_pip_else_npm,0.0,2.0,success,
eccrypto,07fb766,vanilla,22.0,9.0,success,
eccrypto,07fb766,audit fix,22.0,9.0,success,
eccrypto,07fb766,audit fix force,0.0,11.0,success,
eccrypto,07fb766,maxnpm_cve_oldness,0.0,11.0,success,
eccrypto,07fb766,maxnpm_cve_oldness_pip_else_npm,22.0,9.0,success,
puzzle-warden,23904c5,vanilla,7.5,147.0,success,
puzzle-warden,23904c5,audit fix,7.5,147.0,success,
puzzle-warden,23904c5,audit fix force,0.0,153.0,success,
puzzle-warden,23904c5,maxnpm_cve_oldness,0.0,142.0,success,
puzzle-warden,23904c5,maxnpm_cve_oldness_pip_else_npm,7.5,138.0,success,
commitlint,05c1f61,vanilla,69.0,100.0,success,
