is-promise,2.7198262214660645
css-tree,2.8196287155151367
css-tree,2.8194563388824463
is-date-object,2.7695443630218506
is-date-object,2.7699382305145264
@babel_plugin-transform-literals,2.7690072059631348
@babel_plugin-transform-literals,2.769368886947632
minimalistic-assert,2.7189273834228516
minimalistic-assert,2.66880464553833
repeat-string,2.7195560932159424
repeat-string,2.719775676727295
uglify-js,2.7191896438598633
uglify-js,2.719343662261963
buffer,2.769113540649414
buffer,2.819309711456299
type-fest,2.6698970794677734
type-fest,2.6696970462799072
sane,4.47332763671875
sane,4.274996519088745
lodash.memoize,2.719714641571045
lodash.memoize,2.720205068588257
duplexify,3.1210412979125977
duplexify,3.1204116344451904
escape-string-regexp,2.7198636531829834
escape-string-regexp,2.7203474044799805
request-promise-core,3.0199644565582275
request-promise-core,3.0704591274261475
@babel_helper-create-class-features-plugin,4.22176194190979
@babel_helper-create-class-features-plugin,4.171749114990234
flush-write-stream,3.019583225250244
flush-write-stream,2.9695098400115967
util,9.228965044021606
util,8.778847217559814
prr,2.7194693088531494
prr,2.6691763401031494
boolbase,2.6693150997161865
boolbase,2.7193894386291504
commander,2.7193310260772705
commander,2.669684410095215
wide-align,3.0194389820098877
wide-align,2.9194488525390625
babel-plugin-polyfill-corejs3,39.1316773891449
babel-plugin-polyfill-corejs3,42.482274293899536
is-accessor-descriptor,2.7198987007141113
is-accessor-descriptor,2.6698551177978516
jest-serializer,5.874770164489746
jest-serializer,5.976412534713745
acorn,2.7195558547973633
acorn,2.66986083984375
is-plain-object,2.7196640968322754
is-plain-object,2.6697874069213867
arrify,2.7193808555603027
arrify,2.6693811416625977
ansi-regex,2.6689488887786865
ansi-regex,2.669055700302124
babel-plugin-dynamic-import-node,5.173333168029785
babel-plugin-dynamic-import-node,5.2234251499176025
tapable,2.7200610637664795
tapable,2.7208564281463623
xml-name-validator,2.6691551208496094
xml-name-validator,2.7202377319335938
no-case,2.8194565773010254
no-case,2.820554494857788
is-negative-zero,2.7219812870025635
is-negative-zero,2.719223737716675
json-parse-better-errors,2.6692824363708496
json-parse-better-errors,2.7194392681121826
arr-flatten,2.7204854488372803
arr-flatten,2.6691229343414307
pascalcase,2.719675064086914
pascalcase,2.66931414604187
color-convert,2.769268751144409
color-convert,2.7695400714874268
@babel_helper-validator-option,2.7205393314361572
@babel_helper-validator-option,2.720494031906128
makeerror,2.769871473312378
makeerror,2.771735191345215
error-ex,2.769369125366211
error-ex,2.769904851913452
md5.js,2.969940662384033
md5.js,2.9198200702667236
to-regex,3.120567560195923
to-regex,3.1201915740966797
console-control-strings,2.719555616378784
console-control-strings,2.669250726699829
pako,2.7218339443206787
pako,2.6690518856048584
path-parse,2.719956159591675
path-parse,2.7196578979492188
@babel_helper-plugin-utils,2.669703483581543
@babel_helper-plugin-utils,2.669823169708252
glob-parent,2.819617509841919
glob-parent,2.8195910453796387
node-releases,2.7190587520599365
node-releases,2.7217612266540527
file-type,6.579685926437378
file-type,6.676120042800903
for-in,2.6695010662078857
for-in,2.7194995880126953
postcss-modules-scope,2.87001895904541
postcss-modules-scope,2.8705005645751953
rc,2.9194390773773193
rc,2.86959171295166
aggregate-error,2.8699300289154053
aggregate-error,2.872023344039917
bluebird,2.7197952270507812
bluebird,2.7197089195251465
unset-value,2.9196670055389404
unset-value,2.921637535095215
levn,2.8720266819000244
levn,2.821438789367676
is-number,2.7705109119415283
is-number,2.7206716537475586
to-object-path,2.870147228240967
to-object-path,2.9212207794189453
caller-path,2.8199613094329834
caller-path,2.819953441619873
big.js,2.720324754714966
big.js,2.7204365730285645
tweetnacl,2.719125270843506
tweetnacl,2.719149351119995
@babel_helper-remap-async-to-generator,4.072335958480835
@babel_helper-remap-async-to-generator,4.072035074234009
express,4.372952461242676
express,4.123452663421631
nice-try,2.6707065105438232
nice-try,2.7199692726135254
esrecurse,2.8199214935302734
esrecurse,2.7700705528259277
@babel_plugin-syntax-async-generators,2.7695913314819336
@babel_plugin-syntax-async-generators,2.7699599266052246
strip-ansi,2.719264507293701
strip-ansi,2.7706243991851807
agent-base,2.870025157928467
agent-base,2.869659900665283
lines-and-columns,2.66913104057312
lines-and-columns,2.7201433181762695
wrappy,2.7194032669067383
wrappy,2.7194786071777344
@babel_helper-hoist-variables,2.8699772357940674
@babel_helper-hoist-variables,2.870364189147949
jest-environment-jsdom,
jest-environment-jsdom,
class-utils,3.6213748455047607
class-utils,3.571636915206909
node-fetch,2.9700753688812256
node-fetch,2.9196033477783203
tr46,2.769183874130249
tr46,2.7193236351013184
events,2.719778060913086
events,2.719151258468628
has-values,2.769162893295288
has-values,2.769712209701538
esquery,2.76922607421875
esquery,2.770036220550537
split-string,2.719667673110962
split-string,2.7203454971313477
source-map,2.7199316024780273
source-map,2.7197940349578857
graceful-fs,2.71983003616333
graceful-fs,2.6689155101776123
serve-static,3.220614194869995
serve-static,3.2712490558624268
node-int64,2.7195041179656982
node-int64,2.6696696281433105
function-bind,2.7202773094177246
function-bind,2.6703929901123047
jest-validate,10.336265087127686
jest-validate,11.736600160598755
html-entities,2.7201502323150635
html-entities,2.670228958129883
@babel_parser,2.7210562229156494
@babel_parser,2.670182943344116
@babel_plugin-transform-modules-umd,6.175456523895264
@babel_plugin-transform-modules-umd,5.474615812301636
style-loader,2.670532464981079
style-loader,2.669226884841919
import-local,3.021799087524414
import-local,2.970968246459961
signal-exit,2.6693217754364014
signal-exit,2.6696321964263916
@babel_plugin-transform-modules-amd,12.688231468200684
@babel_plugin-transform-modules-amd,12.78648328781128
cookie-signature,2.670341968536377
cookie-signature,2.669400930404663
on-finished,2.7200841903686523
on-finished,2.719416379928589
arr-diff,2.6690444946289062
arr-diff,2.6692042350769043
json-buffer,2.669074773788452
json-buffer,2.669358015060425
http-parser-js,2.6700761318206787
http-parser-js,2.6695430278778076
mkdirp,2.668865203857422
mkdirp,2.669130802154541
@babel_plugin-proposal-async-generator-functions,4.1234047412872314
@babel_plugin-proposal-async-generator-functions,4.1734983921051025
emoji-regex,2.7200071811676025
emoji-regex,2.67126727104187
jsbn,2.669678211212158
jsbn,2.619581699371338
unbox-primitive,3.022221088409424
unbox-primitive,3.0698559284210205
stream-each,3.2208058834075928
stream-each,2.8195815086364746
@babel_helper-compilation-targets,4.823330879211426
@babel_helper-compilation-targets,4.872854948043823
chardet,2.6187376976013184
chardet,2.6188817024230957
depd,2.6203880310058594
depd,2.6715970039367676
evp_bytestokey,2.9700751304626465
evp_bytestokey,2.9700064659118652
object-inspect,2.6688408851623535
object-inspect,2.6698923110961914
@babel_plugin-syntax-optional-catch-binding,2.7204201221466064
@babel_plugin-syntax-optional-catch-binding,2.719284772872925
@babel_plugin-transform-runtime,38.123478174209595
@babel_plugin-transform-runtime,48.746846199035645
npmlog,3.821220874786377
npmlog,3.822143793106079
scheduler,2.8700451850891113
scheduler,2.8700110912323
serialize-javascript,2.7698428630828857
serialize-javascript,2.770064353942871
follow-redirects,2.719391107559204
follow-redirects,2.669161081314087
to-regex-range,2.7189459800720215
to-regex-range,2.719116687774658
cacache,4.722595930099487
cacache,4.673060655593872
@babel_plugin-transform-parameters,2.769465923309326
@babel_plugin-transform-parameters,2.769472122192383
fs-extra,2.9208426475524902
fs-extra,2.870091676712036
@babel_plugin-proposal-private-methods,6.127180814743042
@babel_plugin-proposal-private-methods,5.32384991645813
shallow-clone,2.7699577808380127
shallow-clone,2.720163345336914
resolve-cwd,2.7197248935699463
resolve-cwd,2.7203683853149414
ansi-align,2.9708616733551025
ansi-align,2.8716084957122803
clone-deep,2.8700850009918213
clone-deep,2.8698227405548096
string-length,2.8200862407684326
string-length,2.82106876373291
bl,3.0203707218170166
bl,2.9698328971862793
regenerate-unicode-properties,2.718658447265625
regenerate-unicode-properties,2.869683027267456
xml2js,2.8689305782318115
xml2js,2.8210761547088623
compressible,2.7711074352264404
compressible,2.7694430351257324
tunnel-agent,2.7688701152801514
tunnel-agent,2.769575357437134
sort-keys,2.8191378116607666
sort-keys,2.7693631649017334
@babel_helper-wrap-function,4.321700811386108
@babel_helper-wrap-function,4.12117600440979
esutils,2.6691322326660156
esutils,2.718933582305908
he,2.719294548034668
he,2.669217824935913
readdirp,2.7691843509674072
readdirp,2.769042491912842
nanoid,2.6692264080047607
nanoid,2.7197353839874268
colorette,2.7691471576690674
colorette,2.669306516647339
map-cache,2.669475555419922
map-cache,2.7690019607543945
date-fns,2.719320774078369
date-fns,2.719667673110962
rsvp,2.770174741744995
rsvp,2.6688930988311768
hmac-drbg,3.9707329273223877
hmac-drbg,3.871546745300293
ip-regex,2.6686935424804688
ip-regex,2.7705726623535156
@babel_helper-member-expression-to-functions,2.8702845573425293
@babel_helper-member-expression-to-functions,2.9201221466064453
pirates,2.7698471546173096
pirates,2.769890069961548
websocket-extensions,2.719237804412842
websocket-extensions,2.669433832168579
on-headers,2.6689181327819824
on-headers,2.669295310974121
process,2.6688411235809326
process,2.7191267013549805
setimmediate,2.6690921783447266
setimmediate,2.669168710708618
acorn-walk,2.668842315673828
acorn-walk,2.720423936843872
walker,2.81915020942688
walker,2.7697737216949463
tsconfig-paths,2.8687283992767334
tsconfig-paths,2.920166254043579
deep-extend,2.6688079833984375
deep-extend,2.6191444396972656
querystringify,2.7192280292510986
querystringify,2.6696319580078125
@babel_plugin-transform-react-jsx,3.0198099613189697
@babel_plugin-transform-react-jsx,3.069505453109741
@babel_compat-data,2.669807195663452
@babel_compat-data,2.7701609134674072
v8-compile-cache,2.7699100971221924
v8-compile-cache,2.769399642944336
is-string,2.770341396331787
is-string,2.819519519805908
is-arguments,2.9196109771728516
is-arguments,2.8707895278930664
queue-microtask,2.669034719467163
queue-microtask,2.7689223289489746
is-plain-obj,2.719419002532959
is-plain-obj,2.6693689823150635
@cyf1996..._cq-attribute-import,2.719834566116333
@cyf1996..._cq-attribute-import,2.7193100452423096
@babel_traverse,3.972456693649292
@babel_traverse,4.173043966293335
safe-regex,3.871432065963745
safe-regex,3.7745423316955566
which,2.7193405628204346
which,2.7698590755462646
@webassemblyjs_helper-code-frame,2.9723334312438965
@webassemblyjs_helper-code-frame,2.9697537422180176
make-error,2.7196359634399414
make-error,2.719364881515503
querystring,2.7696282863616943
querystring,2.6692891120910645
prepend-http,2.6689422130584717
prepend-http,2.769883155822754
@babel_types,2.7694191932678223
@babel_types,2.769904613494873
create-ecdh,4.021803379058838
create-ecdh,4.122523307800293
file-uri-to-path,2.6688668727874756
file-uri-to-path,2.669684648513794
kleur,2.670912504196167
kleur,2.669269323348999
has-bigints,2.669271230697632
has-bigints,2.71994948387146
exec-sh,2.81923770904541
exec-sh,2.71972918510437
@babel_plugin-transform-for-of,2.819225311279297
@babel_plugin-transform-for-of,2.7692856788635254
regexpu-core,3.071000337600708
regexpu-core,3.122340679168701
lodash.uniq,2.720292806625366
lodash.uniq,2.6693286895751953
url-parse,2.8194425106048584
url-parse,2.8693413734436035
http-signature,3.6707217693328857
http-signature,3.5707814693450928
prettier,2.768855094909668
prettier,2.719282865524292
read-pkg-up,5.273759603500366
read-pkg-up,6.575977325439453
bindings,2.869396686553955
bindings,2.7698280811309814
loose-envify,2.769296407699585
loose-envify,2.869480848312378
@xtuc_ieee754,2.7689566612243652
@xtuc_ieee754,2.6692659854888916
tty-browserify,2.726505756378174
tty-browserify,2.6692421436309814
diffie-hellman,3.0697085857391357
diffie-hellman,3.019925832748413
flat-cache,3.370762825012207
flat-cache,3.271352529525757
isobject,2.818854808807373
isobject,2.670116901397705
asap,2.7192533016204834
asap,2.6696691513061523
elliptic,3.871654987335205
elliptic,3.8728997707366943
combined-stream,2.7699108123779297
combined-stream,2.719855308532715
delayed-stream,2.7197396755218506
delayed-stream,2.7193610668182373
fast-json-stable-stringify,2.669588804244995
fast-json-stable-stringify,2.719139814376831
onetime,2.7705154418945312
onetime,2.770406723022461
tmp,3.319857120513916
tmp,3.2702832221984863
hash.js,2.8209736347198486
hash.js,2.7688634395599365
table,3.721348285675049
table,3.6714861392974854
open,2.8693411350250244
open,2.9194679260253906
@babel_preset-modules,7.427062273025513
@babel_preset-modules,7.530222177505493
jsesc,2.720022439956665
jsesc,2.7199690341949463
jsdom,4.8733134269714355
jsdom,4.9760260581970215
resolve-from,2.7220747470855713
resolve-from,2.7698724269866943
ts-node,3.4207937717437744
ts-node,3.120262861251831
asn1,2.7714853286743164
asn1,2.7693419456481934
minipass,2.7702596187591553
minipass,2.819373369216919
invariant,2.8700854778289795
invariant,2.870027542114258
which-module,2.7187023162841797
which-module,2.7202978134155273
react-is,2.6687426567077637
react-is,2.7696499824523926
find-up,2.820011615753174
find-up,2.8695812225341797
emojis-list,2.620129346847534
emojis-list,2.6700563430786133
core-js-pure,2.6703996658325195
core-js-pure,2.6194183826446533
source-map-support,2.8702032566070557
source-map-support,2.8211681842803955
urix,2.6690633296966553
urix,2.6696197986602783
regenerator-runtime,2.6695590019226074
regenerator-runtime,2.669562339782715
promise-inflight,2.6693623065948486
promise-inflight,2.669494390487671
p-cancelable,2.670325994491577
p-cancelable,2.669217109680176
fast-glob,3.3211123943328857
fast-glob,3.3210721015930176
@xtuc_long,2.6690664291381836
@xtuc_long,2.7201850414276123
regjsparser,2.7193305492401123
regjsparser,2.769449472427368
util.promisify,7.0257813930511475
util.promisify,6.3761796951293945
postcss-loader,4.372588872909546
postcss-loader,4.322471380233765
ci-info,2.7191481590270996
ci-info,2.719905138015747
unpipe,2.872019052505493
unpipe,2.7195324897766113
request,6.32724666595459
request,7.0266499519348145
gensync,2.769514560699463
gensync,2.769587516784668
filesize,2.719719886779785
filesize,2.7691545486450195
require-main-filename,2.719059467315674
require-main-filename,2.6704928874969482
es6-symbol,5.674618721008301
es6-symbol,5.724892854690552
is-wsl,2.772181749343872
is-wsl,2.7705836296081543
@babel_helpers,4.121377229690552
@babel_helpers,4.221741199493408
supports-color,2.8696742057800293
supports-color,2.86932635307312
postcss-value-parser,2.7694497108459473
postcss-value-parser,2.7195303440093994
eslint-utils,2.7701239585876465
eslint-utils,2.771174669265747
@babel_plugin-transform-async-to-generator,5.023008346557617
@babel_plugin-transform-async-to-generator,5.022834777832031
forwarded,2.7216057777404785
forwarded,2.7186825275421143
run-async,2.6691455841064453
run-async,2.719099760055542
cacheable-request,3.270717144012451
cacheable-request,3.170740842819214
des.js,2.8697547912597656
des.js,2.8203797340393066
parseurl,2.7196648120880127
parseurl,2.7695460319519043
os-browserify,2.6687965393066406
os-browserify,2.6189706325531006
leven,2.7202842235565186
leven,2.719602584838867
regexpp,2.719418525695801
regexpp,2.669684410095215
unicode-canonical-property-names-ecmascript,2.7205963134765625
unicode-canonical-property-names-ecmascript,2.6693358421325684
data-urls,2.919729232788086
data-urls,2.970268487930298
array-union,2.7196521759033203
array-union,2.770277976989746
@webassemblyjs_helper-api-error,2.719303607940674
@webassemblyjs_helper-api-error,2.6697566509246826
jsonfile,2.8696231842041016
jsonfile,2.82021164894104
strip-eof,2.719475030899048
strip-eof,2.6696019172668457
browserify-rsa,2.869694471359253
browserify-rsa,2.819308042526245
strip-indent,2.769493579864502
strip-indent,2.7696876525878906
loader-runner,2.6691603660583496
loader-runner,2.7197396755218506
is-installed-globally,2.8692829608917236
is-installed-globally,2.820678234100342
braces,2.7700552940368652
braces,2.7698535919189453
shebang-regex,2.66933536529541
shebang-regex,2.669400930404663
@babel_plugin-transform-computed-properties,2.769482374191284
@babel_plugin-transform-computed-properties,2.7700037956237793
@jest_environment,299.88583636283875
@jest_environment,359.5323076248169
registry-auth-token,2.920609951019287
registry-auth-token,2.919867992401123
node-forge,2.721226930618286
node-forge,2.6725728511810303
istanbul-reports,3.070221424102783
istanbul-reports,3.0204036235809326
stream-http,2.9697794914245605
stream-http,2.9701571464538574
string-width,2.869320869445801
string-width,2.8692283630371094
micromatch,2.9198148250579834
micromatch,2.9195919036865234
sockjs-client,3.5709543228149414
sockjs-client,3.570713996887207
expect,116.24602699279785
expect,64.57052183151245
array-includes,4.472042560577393
array-includes,4.424696207046509
figures,2.7692911624908447
figures,2.920057535171509
@webassemblyjs_helper-wasm-section,3.121112823486328
@webassemblyjs_helper-wasm-section,3.169855833053589
tar-stream,3.420729637145996
tar-stream,3.37017822265625
infer-owner,2.6692280769348145
infer-owner,2.7211599349975586
performance-now,2.719195604324341
performance-now,2.769686222076416
@babel_template,3.572235107421875
@babel_template,3.672727108001709
enhanced-resolve,2.819547653198242
enhanced-resolve,2.921847105026245
os-homedir,2.769505023956299
os-homedir,2.7193846702575684
async,2.7691586017608643
async,2.7205238342285156
is-path-in-cwd,2.819425344467163
is-path-in-cwd,2.8193180561065674
ajv,2.9694738388061523
ajv,2.969965696334839
test-exclude,3.370814800262451
test-exclude,3.3209691047668457
timers-browserify,2.8694398403167725
timers-browserify,2.8196444511413574
inherits,2.669485330581665
inherits,2.769461154937744
reusify,2.719437599182129
reusify,2.7701408863067627
core-util-is,2.7692675590515137
core-util-is,2.8197765350341797
jest-regex-util,2.719477891921997
jest-regex-util,2.7218644618988037
yaml,2.7194337844848633
yaml,2.720217704772949
merge-stream,2.7695789337158203
merge-stream,2.7724618911743164
ssri,2.869502067565918
ssri,2.9202466011047363
sax,2.7196953296661377
sax,2.669412851333618
@babel_helper-function-name,3.621273994445801
@babel_helper-function-name,3.6212384700775146
ast-types,2.820006847381592
ast-types,2.820197582244873
string.prototype.trimend,2.9202287197113037
string.prototype.trimend,2.9701082706451416
@babel_plugin-proposal-dynamic-import,2.8698060512542725
@babel_plugin-proposal-dynamic-import,2.8203094005584717
parse-asn1,4.672706604003906
parse-asn1,5.12346339225769
is-symbol,2.7697970867156982
is-symbol,2.7692394256591797
ansi-colors,2.719099283218384
ansi-colors,2.720466136932373
autoprefixer,3.8715710639953613
autoprefixer,3.9220004081726074
https-browserify,2.7707340717315674
https-browserify,2.7708587646484375
eslint-module-utils,3.0203325748443604
eslint-module-utils,3.0715508460998535
@webassemblyjs_utf8,2.7198915481567383
@webassemblyjs_utf8,2.7203242778778076
has,2.8697609901428223
has,2.769946336746216
static-extend,3.521131992340088
static-extend,3.570897340774536
lower-case,2.8195629119873047
lower-case,2.820234775543213
@babel_plugin-transform-member-expression-literals,2.769535541534424
@babel_plugin-transform-member-expression-literals,2.7698261737823486
@babel_plugin-proposal-export-namespace-from,2.869779348373413
@babel_plugin-proposal-export-namespace-from,2.8197021484375
crypto-random-string,2.8197529315948486
crypto-random-string,2.8198952674865723
@babel_plugin-proposal-json-strings,2.819561004638672
@babel_plugin-proposal-json-strings,2.8206117153167725
has-ansi,2.7702839374542236
has-ansi,2.7698402404785156
unicode-match-property-value-ecmascript,2.7206263542175293
unicode-match-property-value-ecmascript,2.672373056411743
js-tokens,2.6701133251190186
js-tokens,2.670088052749634
side-channel,2.920342445373535
side-channel,2.969853639602661
content-type,2.6707980632781982
content-type,2.7191555500030518
jest-util,9.33130407333374
jest-util,9.23200511932373
jest-mock,18.29667019844055
jest-mock,8.979103565216064
defer-to-connect,2.6695799827575684
defer-to-connect,2.6701719760894775
eslint-plugin-import,19.59738564491272
eslint-plugin-import,23.005573987960815
number-is-nan,2.6691408157348633
number-is-nan,2.6693646907806396
require-from-string,2.7201173305511475
require-from-string,2.7200522422790527
collection-visit,2.8706445693969727
collection-visit,2.819556474685669
@babel_code-frame,3.3232316970825195
@babel_code-frame,3.3212265968322754
ret,2.7200281620025635
ret,2.670041799545288
@babel_plugin-transform-new-target,2.8194026947021484
@babel_plugin-transform-new-target,2.7694931030273438
param-case,2.9199023246765137
param-case,2.8703322410583496
make-dir,2.8192737102508545
make-dir,2.7694833278656006
fs-minipass,2.819199800491333
fs-minipass,2.920509099960327
diff,2.7195587158203125
diff,2.6705310344696045
decamelize,2.67140531539917
decamelize,2.6693499088287354
find-cache-dir,3.0707099437713623
find-cache-dir,3.0700767040252686
argparse,2.719219207763672
argparse,2.6696410179138184
buffer-xor,2.7195053100585938
buffer-xor,2.719417095184326
brace-expansion,2.7196662425994873
brace-expansion,2.719259738922119
redent,2.7692654132843018
redent,2.7700390815734863
@babel_plugin-transform-named-capturing-groups-regex,3.372913360595703
@babel_plugin-transform-named-capturing-groups-regex,3.320441961288452
execa,3.170258045196533
execa,3.0701048374176025
file-loader,3.320207118988037
file-loader,3.270493268966675
import-fresh,2.8192248344421387
import-fresh,2.76957368850708
@babel_helper-builder-binary-assignment-operator-visitor,2.92006516456604
@babel_helper-builder-binary-assignment-operator-visitor,2.922510862350464
url-parse-lax,2.7698538303375244
url-parse-lax,2.771695375442505
minimatch,2.8215062618255615
minimatch,2.8220744132995605
@tootallnate_once,2.6691508293151855
@tootallnate_once,2.66913104057312
npm-run-path,2.7718594074249268
npm-run-path,2.769470453262329
@babel_plugin-transform-unicode-regex,3.4205572605133057
@babel_plugin-transform-unicode-regex,3.3716237545013428
global-dirs,2.7193942070007324
global-dirs,2.769529342651367
keyv,2.7691166400909424
keyv,2.770064115524292
responselike,2.769153356552124
responselike,2.7692759037017822
strip-final-newline,2.720402240753174
strip-final-newline,2.670719623565674
array-unique,2.7192044258117676
array-unique,2.6693856716156006
y18n,2.6698083877563477
y18n,2.67192006111145
color-string,2.821101665496826
color-string,2.819509983062744
@babel_plugin-transform-template-literals,2.7693073749542236
@babel_plugin-transform-template-literals,2.869812250137329
jest-haste-map,20.6496798992157
jest-haste-map,20.697158336639404
@jest_source-map,2.8691694736480713
@jest_source-map,2.8695452213287354
eslint-import-resolver-node,3.0716822147369385
eslint-import-resolver-node,3.119624137878418
readable-stream,2.919973134994507
readable-stream,2.9197638034820557
path-is-absolute,2.7195327281951904
path-is-absolute,2.7199642658233643
glob-to-regexp,2.7192537784576416
glob-to-regexp,2.670464515686035
indent-string,2.6698923110961914
indent-string,2.7197659015655518
fs-write-stream-atomic,10.380972862243652
fs-write-stream-atomic,10.132084608078003
array.prototype.flat,6.024927616119385
array.prototype.flat,5.524310111999512
p-try,2.721144437789917
p-try,2.720111846923828
get-stream,2.7700624465942383
get-stream,2.719529867172241
react-dom,3.020080089569092
react-dom,3.0714499950408936
tar,3.0205535888671875
tar,3.0706369876861572
picomatch,2.71977162361145
picomatch,2.721464157104492
end-of-stream,2.8198189735412598
end-of-stream,2.819890260696411
co,2.769111156463623
co,2.719738245010376
